lsoa11cd,pop_adjusted_beds
E01026506,0.098387756
E01026507,0.119650314
E01026508,0.103483405
E01026509,0.094735323
E01026510,0.070643817
E01026511,0.167421933
E01026512,0.132103809
E01026513,0.133583964
E01026514,0.140287463
E01026515,0.147514071
E01026516,0.17064704
E01026517,0.091339604
E01026518,0.282735181
E01026519,0.197405194
E01026520,0.107184699
E01026521,0.086870784
E01026522,0.084619177
E01026523,0.140092862
E01026524,0.109565459
E01026525,0.134514183
E01026526,0.09553313
E01026527,0.078496433
E01026528,0.106276771
E01026529,0.102258106
E01026530,0.091493417
E01026531,0.090993497
E01026532,0.10659836
E01026533,0.122351989
E01026534,0.149428521
E01026535,0.11649052
E01026536,0.124543216
E01026537,0.166213691
E01026538,0.096432835
E01026539,0.093539881
E01026540,0.074589975
E01026541,0.096406109
E01026542,0.105974953
E01026543,0.097953913
E01026544,0.111624568
E01026545,0.148997119
E01026546,0.109523308
E01026547,0.121948131
E01026548,0.154401886
E01026549,0.084102128
E01026550,0.238064378
E01026551,0.142519231
E01026552,0.089436936
E01026553,0.128251971
E01026554,0.137253728
E01026555,0.129811265
E01026556,0.122372224
E01026557,0.100726194
E01026558,0.093496963
E01026559,0.103408974
E01026560,0.09067496
E01026561,0.069503885
E01026562,0.187892206
E01026563,0.227196188
E01026564,0.143801977
E01026565,0.483021764
E01026566,0.148213081
E01026567,0.072657841
E01026568,0.129446533
E01026569,0.098785253
E01026570,0.097462236
E01026571,0.115247505
E01026572,0.111202856
E01026573,0.136454079
E01026574,0.159644432
E01026575,0.088264988
E01026576,0.228693746
E01026577,0.099861073
E01026578,0.112538144
E01026579,0.085796419
E01026580,0.069274885
E01026581,0.110391316
E01026582,0.063235615
E01026583,0.091507404
E01026584,0.069029659
E01026585,0.093683109
E01026586,0.109611937
E01026587,0.077419299
E01026588,0.048116473
E01026589,0.103587267
E01026590,0.072499599
E01026591,0.056335213
E01026592,0.062518489
E01026593,0.071803826
E01026594,0.075427165
E01026595,0.102044839
E01026596,0.118943985
E01026597,0.134478466
E01026598,0.162384396
E01026599,0.202146699
E01026600,0.123919021
E01026601,0.13186676
E01026602,0.087720891
E01026603,0.173866954
E01026604,0.131920031
E01026605,0.037376051
E01026606,0.042393114
E01026607,0.0583659
E01026608,0.078986172
E01026609,0.114522256
E01026610,0.153648562
E01026611,0.066273088
E01026612,0.051971561
E01026613,0.09335701
E01026614,0.070447204
E01026615,0.098895879
E01026616,0.1428548
E01026617,0.111660112
E01026618,0.092350469
E01026619,0.16295636
E01026620,0.097526518
E01026621,0.101509193
E01026622,0.172412311
E01026623,0.145324557
E01026624,0.143647735
E01026625,0.200006879
E01026626,0.113004863
E01026627,0.064772996
E01026628,0.069160613
E01026629,0.078210315
E01026630,0.14737941
E01026631,0.104512823
E01026632,0.077244105
E01026633,0.15893543
E01026634,0.162839743
E01026635,0.139576923
E01026636,0.062941004
E01026637,0.041189908
E01026638,0.089306647
E01026639,0.097613449
E01026640,0.065408948
E01026641,0.104457996
E01026642,0.075457896
E01026643,0.084504117
E01026644,0.800349926
E01026645,0.047403657
E01026646,0.049777077
E01026647,0.05131025
E01026648,0.051137662
E01026649,0.070042899
E01026650,0.144133786
E01026651,0.053658348
E01026652,0.066688791
E01026653,0.037094095
E01026654,0.053770025
E01026655,0.056259378
E01026656,0.059536114
E01026659,0.096053746
E01026660,0.071378683
E01026661,0.074080596
E01026662,0.251852506
E01026663,0.182949462
E01026664,0.204851862
E01026665,0.06316017
E01026666,0.202006698
E01026667,0.152264924
E01026668,0.185022171
E01026669,0.127350513
E01026670,0.114997808
E01026671,0.191255918
E01026672,0.152012318
E01026673,0.207628129
E01026674,0.11669469
E01026675,0.141200712
E01026676,0.03833668
E01026677,0.058828278
E01026678,0.04316344
E01026679,0.044916791
E01026680,0.03623465
E01026681,0.045811322
E01026682,0.045059065
E01026683,0.062844533
E01026684,0.112160962
E01026685,0.108851816
E01026686,0.050271608
E01026687,0.170333309
E01026688,0.309123412
E01026689,0.269703475
E01026690,0.22762724
E01026691,0.117808183
E01026692,0.125335862
E01026693,0.128565113
E01026694,0.040745366
E01026695,0.07218041
E01026696,0.114303849
E01026697,0.105965575
E01026698,0.085638349
E01026699,0.18280611
E01026700,0.195348711
E01026701,0.038091873
E01026702,0.060011945
E01026703,0.088500443
E01026704,0.214617842
E01026705,0.130537214
E01026706,0.22482791
E01026707,0.036493463
E01026708,0.094981576
E01026709,0.074713169
E01026710,0.12004013
E01026711,0.119962722
E01026712,0.084319613
E01026713,0.074786401
E01026714,0.136542422
E01026715,0.099538241
E01026716,0.065254727
E01026717,0.111841802
E01026718,0.066088681
E01026719,0.073267251
E01026720,0.130643185
E01026721,0.109327718
E01026722,0.069111227
E01026723,0.095892126
E01026724,0.097068941
E01026725,0.082741911
E01026726,0.06117191
E01026727,0.053581437
E01026728,0.038364254
E01026729,0.04360906
E01026730,0.050201354
E01026731,0.047679519
E01026732,0.062269485
E01026733,0.046170527
E01026734,0.071866982
E01026735,0.049042275
E01026736,0.048088079
E01026737,0.047562466
E01026738,0.028973706
E01026739,0.033646756
E01026740,0.034736067
E01026741,0.03289075
E01026742,0.035465447
E01026743,0.032807615
E01026744,0.048276451
E01026745,0.051749034
E01026746,0.049339861
E01026747,0.074635226
E01026748,0.03943043
E01026749,0.056433056
E01026750,0.054936436
E01026751,0.04331538
E01026752,0.055406336
E01026753,0.07240453
E01026754,0.111182399
E01026755,0.070013383
E01026756,0.134606346
E01026757,0.083755304
E01026758,0.087704182
E01026759,0.095008508
E01026760,0.088120898
E01026761,0.073759016
E01026762,0.023337737
E01026763,0.034118984
E01026764,0.026287403
E01026765,0.039460908
E01026766,0.037012197
E01026767,0.126710306
E01026768,0.146154222
E01026769,0.049153276
E01026770,0.028677232
E01026771,0.040552168
E01026772,0.032598566
E01026773,0.028164308
E01026774,0.066761027
E01026775,0.085035661
E01026776,0.061685835
E01026777,0.047306706
E01026778,0.030390559
E01026779,0.083647366
E01026780,0.065940183
E01026781,0.029028244
E01026782,0.027474053
E01026783,0.045796381
E01026784,0.114122188
E01026785,0.048923277
E01026786,0.027930854
E01026787,0.111258346
E01026788,0.06684609
E01026789,0.136628231
E01026790,0.140977797
E01026791,0.253991591
E01026792,0.150398218
E01026793,0.233082097
E01026794,0.153315764
E01026796,0.286703411
E01026797,0.172854879
E01026798,0.230695713
E01026799,0.209672295
E01026800,0.185312949
E01026801,0.09441812
E01026802,0.160556038
E01026803,0.147510411
E01026804,0.115832657
E01026805,0.16553452
E01026806,0.12673629
E01026807,0.246452855
E01026808,0.357311685
E01026809,0.131912633
E01026810,0.083576944
E01026811,0.080073555
E01026812,0.11128867
E01026813,0.093766648
E01026814,0.155045568
E01026815,0.131693422
E01026816,0.110864488
E01026817,0.117470403
E01026818,0.225649491
E01026819,0.299821591
E01026820,0.143595131
E01026821,0.171561223
E01026822,0.098976152
E01026823,0.14390415
E01026824,0.151427052
E01026825,0.29039916
E01026826,0.179580711
E01026827,0.147680482
E01026828,0.217591551
E01026829,0.203341343
E01026830,0.191867047
E01026831,0.431475056
E01026832,0.220586517
E01026833,0.280111432
E01026834,0.215264869
E01026835,0.22395161
E01026836,0.218708098
E01026837,0.17669989
E01026838,0.206849249
E01026839,0.328669542
E01026840,0.251305733
E01026841,0.422819933
E01026842,0.199350334
E01026843,0.170842114
E01026844,0.207610138
E01026845,0.54385226
E01026846,0.322244222
E01026848,0.14739615
E01026849,0.138144912
E01026850,0.151880036
E01026852,0.124120447
E01026853,0.128178881
E01026855,0.158301725
E01026856,0.232135054
E01026857,0.125973845
E01026858,0.18243275
E01026859,0.207554421
E01026860,0.211689713
E01026861,0.273414598
E01026862,0.186912726
E01026863,0.186317947
E01026864,0.168874576
E01026865,0.211093219
E01026866,0.189404992
E01026867,0.298345084
E01026868,0.290379095
E01026869,0.23804129
E01026870,0.101842242
E01026871,0.128342189
E01026872,0.046725578
E01026873,0.059876247
E01026874,0.052121804
E01026875,0.115843227
E01026876,0.067837306
E01026877,0.062862962
E01026878,0.150678371
E01026879,0.157864951
E01026880,0.080653509
E01026881,0.132941737
E01026882,0.067310241
E01026883,0.101529011
E01026884,0.192754824
E01026885,0.175269128
E01026886,0.0815641
E01026887,0.068387691
E01026888,0.039582334
E01026889,0.039793252
E01026891,0.047667236
E01026892,0.098429196
E01026893,0.086158843
E01026894,0.03265476
E01026895,0.148800942
E01026896,0.144842524
E01026897,0.04933202
E01026898,0.095364287
E01026899,0.122884185
E01026900,0.055320673
E01026901,0.068066122
E01026902,0.04597844
E01026903,0.139849959
E01026904,0.095466847
E01026905,0.109011775
E01026906,0.088227505
E01026907,0.096796982
E01026908,0.162166635
E01026909,0.086324391
E01026910,0.091604296
E01026911,0.163375943
E01026912,0.132125604
E01026913,0.113501762
E01026914,0.096072685
E01026915,0.098012778
E01026916,0.066592268
E01026917,0.100931156
E01026918,0.090500648
E01026919,0.133422343
E01026920,0.13575394
E01026921,0.121810282
E01026922,0.115885559
E01026924,0.100692954
E01026925,0.144560248
E01026926,0.071298025
E01026927,0.079486161
E01026928,0.09860069
E01026929,0.10015055
E01026930,0.100776691
E01026931,0.07833201
E01026932,0.069196523
E01026933,0.066885184
E01026934,0.067971053
E01026935,0.051930443
E01026936,0.091897202
E01026937,0.127277077
E01026938,0.100662663
E01026939,0.096398752
E01026940,0.116413757
E01026941,0.121870087
E01026942,0.193409751
E01026943,0.087574094
E01026944,0.140600577
E01026945,0.156355835
E01026946,0.116903233
E01026947,0.149616373
E01026948,0.157678599
E01026949,0.131924324
E01026950,0.225582709
E01026951,0.253888215
E01026952,0.161041925
E01026953,0.089859721
E01026954,0.191416187
E01026955,0.122543991
E01026956,0.120676811
E01026957,0.108883269
E01026958,0.184417938
E01026959,0.161634269
E01026960,0.195349975
E01026961,0.227539557
E01026962,0.145629527
E01026963,0.312711376
E01026965,0.335402108
E01026966,0.133267587
E01026967,0.137604048
E01026968,0.190585511
E01026969,0.091283955
E01026970,0.143568932
E01026971,0.10542092
E01026972,0.207497486
E01026973,0.167364168
E01026974,0.121828782
E01026975,0.125066757
E01026976,0.246996248
E01026977,0.062481534
E01026978,0.083044061
E01026979,0.096227045
E01026980,0.07851784
E01026981,0.113566435
E01026982,0.139112205
E01026983,0.172917323
E01026984,0.115687471
E01026985,0.096560732
E01026986,0.103395779
E01026987,0.120478515
E01026988,0.196336713
E01026989,0.23865244
E01026990,0.108812596
E01026991,0.052930068
E01026992,0.075830051
E01026993,0.071036927
E01026994,0.103125339
E01026997,0.123414474
E01026998,0.08435167
E01026999,0.050369281
E01027000,0.148990414
E01027001,0.25580238
E01027002,0.118236973
E01027003,0.161980337
E01027004,0.07256634
E01027005,0.082543344
E01027006,0.069065534
E01027007,0.189415196
E01027008,0.101100491
E01027009,0.199793766
E01027010,0.112460151
E01027011,0.060713106
E01027012,0.090652501
E01027013,0.22738183
E01027014,0.106418931
E01027015,0.103889167
E01027016,0.118770056
E01027017,0.082823628
E01027018,0.090350928
E01027019,0.137456876
E01027020,0.118565463
E01027021,0.07949441
E01027022,0.097634585
E01027023,0.102456293
E01027024,0.078576351
E01027025,0.095809806
E01027026,0.084280855
E01027027,0.085317154
E01027028,0.084880532
E01027029,0.127764425
E01027030,0.070066799
E01027031,0.060286007
E01027032,0.061943831
E01027033,0.110074987
E01027034,0.098490998
E01027035,0.141116203
E01027037,0.105066441
E01027038,0.118760709
E01027039,0.107764989
E01027040,0.1376447
E01027041,0.13227016
E01027042,0.165779905
E01027043,0.067122714
E01027044,0.079320629
E01027045,0.069566298
E01027046,0.143500258
E01027047,0.109171194
E01027048,0.107854008
E01027049,0.146345731
E01027050,0.065700835
E01027051,0.082810673
E01027052,0.119108398
E01027053,0.072119282
E01027054,0.077642653
E01027055,0.095553639
E01027056,0.089594057
E01027057,0.066503691
E01027058,0.148063255
E01027059,0.161512039
E01027060,0.149639254
E01027061,0.129931849
E01027062,0.116153835
E01027063,0.116252326
E01027064,0.106443081
E01027065,0.15819735
E01027066,0.09179
E01027067,0.078888276
E01027068,0.098653055
E01027069,0.121635733
E01027070,0.130261485
E01027071,0.137548789
E01027072,0.255134044
E01027073,0.105915733
E01027074,0.048065601
E01027075,0.093506505
E01027076,0.072485081
E01027077,0.102742526
E01027078,0.055039728
E01027079,0.158293566
E01027080,0.097548107
E01027081,0.220527031
E01027082,0.257482517
E01027083,0.254690685
E01027084,0.10193752
E01027085,0.136917571
E01027086,0.119319035
E01027087,0.186093414
E01027088,0.265333061
E01027089,0.111973878
E01027090,0.104159206
E01027091,0.131269472
E01027092,0.133972528
E01027094,0.067766898
E01027095,0.126557361
E01027096,0.183402598
E01027097,0.130007747
E01027098,0.196944763
E01027099,0.100869241
E01027100,0.120897897
E01027101,0.122757568
E01027102,0.116049192
E01027103,0.093838265
E01027104,0.141511727
E01027105,0.232960343
E01027106,0.285477414
E01027107,0.138041053
E01027108,0.09834531
E01027109,0.108151822
E01027110,0.11956713
E01027111,0.224541657
E01027112,0.17472028
E01027113,0.101127321
E01027114,0.159457813
E01027115,0.101746247
E01027116,0.273680531
E01027117,0.168150876
E01027119,0.12219571
E01027120,0.257213057
E01027121,0.127693328
E01027122,0.131053514
E01027123,0.131276327
E01027124,0.117095731
E01027125,0.108839937
E01027126,0.100146294
E01027127,0.189169147
E01027128,0.213631783
E01027129,0.043899832
E01027130,0.127434769
E01027131,0.145577468
E01027132,0.37048632
E01027133,0.227937612
E01027134,0.311208509
E01027135,0.148431252
E01027136,0.206293221
E01027137,0.197866308
E01027138,0.147943319
E01027139,0.250911587
E01027140,0.181710658
E01027141,0.152738288
E01027142,0.145602417
E01027143,0.138396085
E01027144,0.098373517
E01027145,0.146664947
E01027146,0.116411745
E01027147,0.116041579
E01027148,0.168573915
E01027149,0.127943279
E01027151,0.340995595
E01027152,0.488781493
E01027153,0.249777467
E01027154,0.32521665
E01027155,0.339497286
E01027156,0.290761526
E01027158,0.200741447
E01027159,0.180905468
E01027160,0.1942348
E01027161,0.159264103
E01027162,0.241118743
E01027163,0.125628711
E01027164,0.313440357
E01027165,0.182624695
E01027166,0.253303858
E01027167,0.1437986
E01027168,0.286638625
E01027169,0.193922981
E01027170,0.249894926
E01027171,0.1383487
E01027172,0.123691603
E01027173,0.239343251
E01027174,0.153451137
E01027175,0.291549112
E01027176,0.157625138
E01027177,0.187044271
E01027178,0.268595142
E01027179,0.156726417
E01027180,0.110563231
E01027181,0.085479744
E01027182,0.110032286
E01027183,0.094351756
E01027184,0.176656163
E01027185,0.226512211
E01027186,0.185723979
E01027187,0.261324692
E01027188,0.224682026
E01027189,0.201265666
E01027190,0.112194464
E01027191,0.276071448
E01027192,0.342028756
E01027193,0.128915701
E01027194,0.114106967
E01027195,0.375884372
E01027196,0.206226822
E01027197,0.210430507
E01027198,0.278897546
E01027199,0.311941823
E01027200,0.337086813
E01027201,0.096443607
E01027202,0.111030944
E01027203,0.370162192
E01027204,0.14315658
E01027205,0.284954909
E01027206,0.079353423
E01027207,0.077718407
E01027208,0.110224028
E01027209,0.14747905
E01027210,0.145224744
E01027211,0.072199145
E01027212,0.15976897
E01027213,0.116876574
E01027214,0.112445265
E01027215,0.095645299
E01027216,0.075103423
